NATION,REGION,PROVINCE_CODE,PROVINCE,MUNICIPALITY
Espana,Castilla-La Mancha,AB,Albacete,Villaverde De Guadalimar
Espana,Castilla-La Mancha,AB,Albacete,Viveros
Espana,Castilla-La Mancha,AB,Albacete,Yeste (Ab)
Espana,Castilla-La Mancha,CR,Ciudad Real,Abenojar
Espana,Castilla-La Mancha,CR,Ciudad Real,Agudo
Espana,Castilla-La Mancha,CR,Ciudad Real,Alamillo (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Albaladejo
Espana,Castilla-La Mancha,CR,Ciudad Real,Alcazar De San Juan
Espana,Castilla-La Mancha,CR,Ciudad Real,Alcoba
Espana,Castilla-La Mancha,CR,Ciudad Real,Alcolea De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Alcubillas
Espana,Castilla-La Mancha,CR,Ciudad Real,Aldea Del Rey
Espana,Castilla-La Mancha,CR,Ciudad Real,Alhambra
Espana,Castilla-La Mancha,CR,Ciudad Real,Almaden
Espana,Castilla-La Mancha,CR,Ciudad Real,Almadenejos
Espana,Castilla-La Mancha,CR,Ciudad Real,Almagro
Espana,Castilla-La Mancha,CR,Ciudad Real,Almedina
Espana,Castilla-La Mancha,CR,Ciudad Real,Almodovar Del Campo
Espana,Castilla-La Mancha,CR,Ciudad Real,Almuradiel
Espana,Castilla-La Mancha,CR,Ciudad Real,Anchuras
Espana,Castilla-La Mancha,CR,Ciudad Real,Arenales De San Gregorio
Espana,Castilla-La Mancha,CR,Ciudad Real,Arenas De San Juan
Espana,Castilla-La Mancha,CR,Ciudad Real,Argamasilla De Alba
Espana,Castilla-La Mancha,CR,Ciudad Real,Argamasilla De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Arroba De Los Montes
Espana,Castilla-La Mancha,CR,Ciudad Real,Ballesteros De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Bolanos De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Brazatortas
Espana,Castilla-La Mancha,CR,Ciudad Real,Cabezarados
Espana,Castilla-La Mancha,CR,Ciudad Real,Cabezarrubias Del Puerto
Espana,Castilla-La Mancha,CR,Ciudad Real,Calzada De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Campo De Criptana
Espana,Castilla-La Mancha,CR,Ciudad Real,Canada De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Caracuel De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Carrion De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Carrizosa
Espana,Castilla-La Mancha,CR,Ciudad Real,Castellar De Santiago
Espana,Castilla-La Mancha,CR,Ciudad Real,Chillon
Espana,Castilla-La Mancha,CR,Ciudad Real,Ciudad Real
Espana,Castilla-La Mancha,CR,Ciudad Real,Corral De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Cozar
Espana,Castilla-La Mancha,CR,Ciudad Real,Daimiel
Espana,Castilla-La Mancha,CR,Ciudad Real,El Robledo
Espana,Castilla-La Mancha,CR,Ciudad Real,Fernan Caballero
Espana,Castilla-La Mancha,CR,Ciudad Real,Fontanarejo
Espana,Castilla-La Mancha,CR,Ciudad Real,Fuencaliente (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Fuenllana
Espana,Castilla-La Mancha,CR,Ciudad Real,Fuente El Fresno
Espana,Castilla-La Mancha,CR,Ciudad Real,Granatula De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Guadalmez
Espana,Castilla-La Mancha,CR,Ciudad Real,Herencia
Espana,Castilla-La Mancha,CR,Ciudad Real,Hinojosas De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Horcajo De Los Montes
Espana,Castilla-La Mancha,CR,Ciudad Real,La Solana (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Las Labores (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Llanos Del Caudillo
Espana,Castilla-La Mancha,CR,Ciudad Real,Los Cortijos
Espana,Castilla-La Mancha,CR,Ciudad Real,Los Pozuelos De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Luciana
Espana,Castilla-La Mancha,CR,Ciudad Real,Malagon
Espana,Castilla-La Mancha,CR,Ciudad Real,Manzanares
Espana,Castilla-La Mancha,CR,Ciudad Real,Membrilla
Espana,Castilla-La Mancha,CR,Ciudad Real,Mestanza (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Miguelturra
Espana,Castilla-La Mancha,CR,Ciudad Real,Montiel
Espana,Castilla-La Mancha,CR,Ciudad Real,Moral De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Navacerrada
Espana,Castilla-La Mancha,CR,Ciudad Real,Navalpino
Espana,Castilla-La Mancha,CR,Ciudad Real,Navas De Estena
Espana,Castilla-La Mancha,CR,Ciudad Real,Pedro Munoz (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Picon (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Piedrabuena
Espana,Castilla-La Mancha,CR,Ciudad Real,Poblete
Espana,Castilla-La Mancha,CR,Ciudad Real,Porzuna
Espana,Castilla-La Mancha,CR,Ciudad Real,Pozuelo De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Puebla De Don Rodrigo
Espana,Castilla-La Mancha,CR,Ciudad Real,Puebla Del Principe
Espana,Castilla-La Mancha,CR,Ciudad Real,Puerto Lapice
Espana,Castilla-La Mancha,CR,Ciudad Real,Puertollano (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Retuerta Del Bullaque
Espana,Castilla-La Mancha,CR,Ciudad Real,Ruidera
Espana,Castilla-La Mancha,CR,Ciudad Real,Saceruela
Espana,Castilla-La Mancha,CR,Ciudad Real,San Carlos Del Valle
Espana,Castilla-La Mancha,CR,Ciudad Real,San Lorenzo De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Santa Cruz De Los Canamos
Espana,Castilla-La Mancha,CR,Ciudad Real,Santa Cruz De Mudela
Espana,Castilla-La Mancha,CR,Ciudad Real,Socuellamos
Espana,Castilla-La Mancha,CR,Ciudad Real,Solana Del Pino
Espana,Castilla-La Mancha,CR,Ciudad Real,Terrinches
Espana,Castilla-La Mancha,CR,Ciudad Real,Tomelloso
Espana,Castilla-La Mancha,CR,Ciudad Real,Torralba De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Torre De Juan Abad
Espana,Castilla-La Mancha,CR,Ciudad Real,Torrenueva (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Valdemanco Del Esteras
Espana,Castilla-La Mancha,CR,Ciudad Real,Valdepenas
Espana,Castilla-La Mancha,CR,Ciudad Real,Valenzuela De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Villahermosa
Espana,Castilla-La Mancha,CR,Ciudad Real,Villamanrique
Espana,Castilla-La Mancha,CR,Ciudad Real,Villamayor De Calatrava
Espana,Castilla-La Mancha,CR,Ciudad Real,Villanueva De La Fuente
Espana,Castilla-La Mancha,CR,Ciudad Real,Villanueva De Los Infantes (Cr)
Espana,Castilla-La Mancha,CR,Ciudad Real,Villanueva De San Carlos
Espana,Castilla-La Mancha,CR,Ciudad Real,Villar Del Pozo
Espana,Castilla-La Mancha,CR,Ciudad Real,Villarrubia De Los Ojos
Espana,Castilla-La Mancha,CR,Ciudad Real,Villarta De San Juan
Espana,Castilla-La Mancha,CR,Ciudad Real,Viso Del Marques
Espana,Castilla-La Mancha,CU,Cuenca,Abia De La Obispalia
Espana,Castilla-La Mancha,CU,Cuenca,Alarcon
Espana,Castilla-La Mancha,CU,Cuenca,Albaladejo Del Cuende
Espana,Castilla-La Mancha,CU,Cuenca,Albalate De Las Nogueras
Espana,Castilla-La Mancha,CU,Cuenca,Albendea
Espana,Castilla-La Mancha,CU,Cuenca,Alcala De La Vega
Espana,Castilla-La Mancha,CU,Cuenca,Alcantud
Espana,Castilla-La Mancha,CU,Cuenca,Alcazar Del Rey
Espana,Castilla-La Mancha,CU,Cuenca,Alcohujate
Espana,Castilla-La Mancha,CU,Cuenca,Alconchel De La Estrella
Espana,Castilla-La Mancha,CU,Cuenca,Algarra
Espana,Castilla-La Mancha,CU,Cuenca,Aliaguilla
Espana,Castilla-La Mancha,CU,Cuenca,Almendros
Espana,Castilla-La Mancha,CU,Cuenca,Almodovar Del Pinar
Espana,Castilla-La Mancha,CU,Cuenca,Almonacid Del Marquesado
Espana,Castilla-La Mancha,CU,Cuenca,Altarejos
Espana,Castilla-La Mancha,CU,Cuenca,Arandilla Del Arroyo
Espana,Castilla-La Mancha,CU,Cuenca,Arcas Del Villar
Espana,Castilla-La Mancha,CU,Cuenca,Arcos De La Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Arguisuelas
Espana,Castilla-La Mancha,CU,Cuenca,Arrancacepas
Espana,Castilla-La Mancha,CU,Cuenca,Atalaya Del Canavate
Espana,Castilla-La Mancha,CU,Cuenca,Barajas De Melo
Espana,Castilla-La Mancha,CU,Cuenca,Barchin Del Hoyo
Espana,Castilla-La Mancha,CU,Cuenca,Bascunana De San Pedro
Espana,Castilla-La Mancha,CU,Cuenca,Beamud
Espana,Castilla-La Mancha,CU,Cuenca,Belinchon
Espana,Castilla-La Mancha,CU,Cuenca,Belmonte (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Belmontejo
Espana,Castilla-La Mancha,CU,Cuenca,Beteta
Espana,Castilla-La Mancha,CU,Cuenca,Boniches
Espana,Castilla-La Mancha,CU,Cuenca,Buciegas
Espana,Castilla-La Mancha,CU,Cuenca,Buenache De Alarcon
Espana,Castilla-La Mancha,CU,Cuenca,Buenache De La Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Buendia
Espana,Castilla-La Mancha,CU,Cuenca,Campillo De Altobuey
Espana,Castilla-La Mancha,CU,Cuenca,Campillos-Paravientos
Espana,Castilla-La Mancha,CU,Cuenca,Campillos-Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Campos Del Paraiso
Espana,Castilla-La Mancha,CU,Cuenca,Canada Del Hoyo
Espana,Castilla-La Mancha,CU,Cuenca,Canada Juncosa (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Canalejas Del Arroyo
Espana,Castilla-La Mancha,CU,Cuenca,Canamares (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Canaveras
Espana,Castilla-La Mancha,CU,Cuenca,Canaveruelas
Espana,Castilla-La Mancha,CU,Cuenca,Canete
Espana,Castilla-La Mancha,CU,Cuenca,Canizares
Espana,Castilla-La Mancha,CU,Cuenca,Carboneras De Guadazaon
Espana,Castilla-La Mancha,CU,Cuenca,Cardenete
Espana,Castilla-La Mancha,CU,Cuenca,Carrascosa
Espana,Castilla-La Mancha,CU,Cuenca,Carrascosa De Haro
Espana,Castilla-La Mancha,CU,Cuenca,Casas De Benitez
Espana,Castilla-La Mancha,CU,Cuenca,Casas De Fernando Alonso
Espana,Castilla-La Mancha,CU,Cuenca,Casas De Garcimolina
Espana,Castilla-La Mancha,CU,Cuenca,Casas De Guijarro
Espana,Castilla-La Mancha,CU,Cuenca,Casas De Haro
Espana,Castilla-La Mancha,CU,Cuenca,Casas De Los Pinos
Espana,Castilla-La Mancha,CU,Cuenca,Casasimarro
Espana,Castilla-La Mancha,CU,Cuenca,Castejon (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Castillejo De Iniesta
Espana,Castilla-La Mancha,CU,Cuenca,Castillejo-Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Castillo De Garcimunoz
Espana,Castilla-La Mancha,CU,Cuenca,Castillo-Albaranez
Espana,Castilla-La Mancha,CU,Cuenca,Cervera Del Llano
Espana,Castilla-La Mancha,CU,Cuenca,Chillaron De Cuenca
Espana,Castilla-La Mancha,CU,Cuenca,Chumillas
Espana,Castilla-La Mancha,CU,Cuenca,Cuenca (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Cueva Del Hierro
Espana,Castilla-La Mancha,CU,Cuenca,El Acebron
Espana,Castilla-La Mancha,CU,Cuenca,El Canavate
Espana,Castilla-La Mancha,CU,Cuenca,El Herrumblar
Espana,Castilla-La Mancha,CU,Cuenca,El Hito
Espana,Castilla-La Mancha,CU,Cuenca,El Pedernoso
Espana,Castilla-La Mancha,CU,Cuenca,El Peral
Espana,Castilla-La Mancha,CU,Cuenca,El Picazo
Espana,Castilla-La Mancha,CU,Cuenca,El Pozuelo (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,El Provencio
Espana,Castilla-La Mancha,CU,Cuenca,El Valle De Altomira
Espana,Castilla-La Mancha,CU,Cuenca,Enguidanos
Espana,Castilla-La Mancha,CU,Cuenca,Fresneda De Altarejos
Espana,Castilla-La Mancha,CU,Cuenca,Fresneda De La Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Fuente De Pedro Naharro
Espana,Castilla-La Mancha,CU,Cuenca,Fuentelespino De Haro
Espana,Castilla-La Mancha,CU,Cuenca,Fuentelespino De Moya
Espana,Castilla-La Mancha,CU,Cuenca,Fuentenava De Jabaga
Espana,Castilla-La Mancha,CU,Cuenca,Fuentes
Espana,Castilla-La Mancha,CU,Cuenca,Fuertescusa
Espana,Castilla-La Mancha,CU,Cuenca,Gabaldon
Espana,Castilla-La Mancha,CU,Cuenca,Garaballa
Espana,Castilla-La Mancha,CU,Cuenca,Gascuena
Espana,Castilla-La Mancha,CU,Cuenca,Graja De Campalbo
Espana,Castilla-La Mancha,CU,Cuenca,Graja De Iniesta
Espana,Castilla-La Mancha,CU,Cuenca,Henarejos
Espana,Castilla-La Mancha,CU,Cuenca,Honrubia
Espana,Castilla-La Mancha,CU,Cuenca,Hontanaya
Espana,Castilla-La Mancha,CU,Cuenca,Hontecillas
Espana,Castilla-La Mancha,CU,Cuenca,Horcajo De Santiago
Espana,Castilla-La Mancha,CU,Cuenca,Huelamo
Espana,Castilla-La Mancha,CU,Cuenca,Huelves
Espana,Castilla-La Mancha,CU,Cuenca,Huerguina
Espana,Castilla-La Mancha,CU,Cuenca,Huerta De La Obispalia
Espana,Castilla-La Mancha,CU,Cuenca,Huerta Del Marquesado
Espana,Castilla-La Mancha,CU,Cuenca,Huete
Espana,Castilla-La Mancha,CU,Cuenca,Iniesta
Espana,Castilla-La Mancha,CU,Cuenca,La Alberca
Espana,Castilla-La Mancha,CU,Cuenca,La Alberca De Zancara
Espana,Castilla-La Mancha,CU,Cuenca,La Almarcha
Espana,Castilla-La Mancha,CU,Cuenca,La Cierva (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,La Frontera
Espana,Castilla-La Mancha,CU,Cuenca,La Hinojosa (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,La Parra
Espana,Castilla-La Mancha,CU,Cuenca,La Parra De Las Vegas
Espana,Castilla-La Mancha,CU,Cuenca,La Peraleja
Espana,Castilla-La Mancha,CU,Cuenca,La Pesquera
Espana,Castilla-La Mancha,CU,Cuenca,Laguna Del Marquesado
Espana,Castilla-La Mancha,CU,Cuenca,Lagunaseca
Espana,Castilla-La Mancha,CU,Cuenca,Landete
Espana,Castilla-La Mancha,CU,Cuenca,Las Majadas
Espana,Castilla-La Mancha,CU,Cuenca,Las Mesas
Espana,Castilla-La Mancha,CU,Cuenca,Las Pedroneras
Espana,Castilla-La Mancha,CU,Cuenca,Las Valeras
Espana,Castilla-La Mancha,CU,Cuenca,Ledana
Espana,Castilla-La Mancha,CU,Cuenca,Leganiel
Espana,Castilla-La Mancha,CU,Cuenca,Los Hinojosos
Espana,Castilla-La Mancha,CU,Cuenca,Los Valdecolmenas
Espana,Castilla-La Mancha,CU,Cuenca,Mariana (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Masegosa
Espana,Castilla-La Mancha,CU,Cuenca,Minglanilla
Espana,Castilla-La Mancha,CU,Cuenca,Mira
Espana,Castilla-La Mancha,CU,Cuenca,Monreal Del Llano
Espana,Castilla-La Mancha,CU,Cuenca,Montalbanejo
Espana,Castilla-La Mancha,CU,Cuenca,Montalbo (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Monteagudo De Las Salinas
Espana,Castilla-La Mancha,CU,Cuenca,Mota De Altarejos
Espana,Castilla-La Mancha,CU,Cuenca,Mota Del Cuervo
Espana,Castilla-La Mancha,CU,Cuenca,Motilla Del Palancar
Espana,Castilla-La Mancha,CU,Cuenca,Narboneta
Espana,Castilla-La Mancha,CU,Cuenca,Olivares De Jucar
Espana,Castilla-La Mancha,CU,Cuenca,Olmeda De La Cuesta
Espana,Castilla-La Mancha,CU,Cuenca,Olmeda Del Rey
Espana,Castilla-La Mancha,CU,Cuenca,Olmedilla De Alarcon
Espana,Castilla-La Mancha,CU,Cuenca,Olmedilla De Eliz
Espana,Castilla-La Mancha,CU,Cuenca,Osa De La Vega
Espana,Castilla-La Mancha,CU,Cuenca,Pajaron
Espana,Castilla-La Mancha,CU,Cuenca,Pajaroncillo
Espana,Castilla-La Mancha,CU,Cuenca,Palomares Del Campo
Espana,Castilla-La Mancha,CU,Cuenca,Palomera (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Paracuellos
Espana,Castilla-La Mancha,CU,Cuenca,Paredes (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Pinarejo
Espana,Castilla-La Mancha,CU,Cuenca,Pineda De Giguela
Espana,Castilla-La Mancha,CU,Cuenca,Piqueras Del Castillo
Espana,Castilla-La Mancha,CU,Cuenca,Portalrubio De Guadamejud
Espana,Castilla-La Mancha,CU,Cuenca,Portilla (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Poyatos
Espana,Castilla-La Mancha,CU,Cuenca,Pozoamargo
Espana,Castilla-La Mancha,CU,Cuenca,Pozorrubielos De La Mancha
Espana,Castilla-La Mancha,CU,Cuenca,Pozorrubio
Espana,Castilla-La Mancha,CU,Cuenca,Priego
Espana,Castilla-La Mancha,CU,Cuenca,Puebla De Almenara
Espana,Castilla-La Mancha,CU,Cuenca,Puebla Del Salvador
Espana,Castilla-La Mancha,CU,Cuenca,Quintanar Del Rey
Espana,Castilla-La Mancha,CU,Cuenca,Rada De Haro
Espana,Castilla-La Mancha,CU,Cuenca,Reillo
Espana,Castilla-La Mancha,CU,Cuenca,Rozalen Del Monte
Espana,Castilla-La Mancha,CU,Cuenca,Saceda-Trasierra
Espana,Castilla-La Mancha,CU,Cuenca,Saelices
Espana,Castilla-La Mancha,CU,Cuenca,Salinas Del Manzano
Espana,Castilla-La Mancha,CU,Cuenca,Salmeroncillos
Espana,Castilla-La Mancha,CU,Cuenca,Salvacanete
Espana,Castilla-La Mancha,CU,Cuenca,San Clemente (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,San Lorenzo De La Parrilla
Espana,Castilla-La Mancha,CU,Cuenca,San Martin De Boniches
Espana,Castilla-La Mancha,CU,Cuenca,San Pedro Palmiches
Espana,Castilla-La Mancha,CU,Cuenca,Santa Cruz De Moya
Espana,Castilla-La Mancha,CU,Cuenca,Santa Maria De Los Llanos (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Santa Maria Del Campo Rus
Espana,Castilla-La Mancha,CU,Cuenca,Santa Maria Del Val
Espana,Castilla-La Mancha,CU,Cuenca,Sisante
Espana,Castilla-La Mancha,CU,Cuenca,Solera De Gabaldon
Espana,Castilla-La Mancha,CU,Cuenca,Sotorribas
Espana,Castilla-La Mancha,CU,Cuenca,Talayuelas
Espana,Castilla-La Mancha,CU,Cuenca,Tarancon
Espana,Castilla-La Mancha,CU,Cuenca,Tebar (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Tejadillos
Espana,Castilla-La Mancha,CU,Cuenca,Tinajas
Espana,Castilla-La Mancha,CU,Cuenca,Torralba (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Torrejoncillo Del Rey
Espana,Castilla-La Mancha,CU,Cuenca,Torrubia Del Campo
Espana,Castilla-La Mancha,CU,Cuenca,Torrubia Del Castillo
Espana,Castilla-La Mancha,CU,Cuenca,Tragacete
Espana,Castilla-La Mancha,CU,Cuenca,Tresjuncos
Espana,Castilla-La Mancha,CU,Cuenca,Tribaldos
Espana,Castilla-La Mancha,CU,Cuenca,Ucles
Espana,Castilla-La Mancha,CU,Cuenca,Una
Espana,Castilla-La Mancha,CU,Cuenca,Valdemeca
Espana,Castilla-La Mancha,CU,Cuenca,Valdemorillo De La Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Valdemoro-Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Valdeolivas
Espana,Castilla-La Mancha,CU,Cuenca,Valdetortola
Espana,Castilla-La Mancha,CU,Cuenca,Valhermoso De La Fuente
Espana,Castilla-La Mancha,CU,Cuenca,Valsalobre (Cu)
Espana,Castilla-La Mancha,CU,Cuenca,Valverde De Jucar
Espana,Castilla-La Mancha,CU,Cuenca,Valverdejo
Espana,Castilla-La Mancha,CU,Cuenca,Vara De Rey
Espana,Castilla-La Mancha,CU,Cuenca,Vega Del Codorno
Espana,Castilla-La Mancha,CU,Cuenca,Vellisca
Espana,Castilla-La Mancha,CU,Cuenca,Villaconejos De Trabaque
Espana,Castilla-La Mancha,CU,Cuenca,Villaescusa De Haro
Espana,Castilla-La Mancha,CU,Cuenca,Villagarcia Del Llano
Espana,Castilla-La Mancha,CU,Cuenca,Villalba De La Sierra
Espana,Castilla-La Mancha,CU,Cuenca,Villalba Del Rey
Espana,Castilla-La Mancha,CU,Cuenca,Villalgordo Del Marquesado
Espana,Castilla-La Mancha,CU,Cuenca,Villalpardo
Espana,Castilla-La Mancha,CU,Cuenca,Villamayor De Santiago
Espana,Castilla-La Mancha,CU,Cuenca,Villanueva De Guadamejud
Espana,Castilla-La Mancha,CU,Cuenca,Villanueva De La Jara
Espana,Castilla-La Mancha,CU,Cuenca,Villar De Canas
Espana,Castilla-La Mancha,CU,Cuenca,Villar De Domingo Garcia
Espana,Castilla-La Mancha,CU,Cuenca,Villar De La Encina
Espana,Castilla-La Mancha,CU,Cuenca,Villar De Olalla
Espana,Castilla-La Mancha,CU,Cuenca,Villar Del Humo
Espana,Castilla-La Mancha,CU,Cuenca,Villar Del Infantado
Espana,Castilla-La Mancha,CU,Cuenca,Villar Y Velasco
Espana,Castilla-La Mancha,CU,Cuenca,Villarejo De Fuentes
Espana,Castilla-La Mancha,CU,Cuenca,Villarejo De La Penuela
Espana,Castilla-La Mancha,CU,Cuenca,Villarejo-Periesteban
Espana,Castilla-La Mancha,CU,Cuenca,Villares Del Saz
Espana,Castilla-La Mancha,CU,Cuenca,Villarrubio
Espana,Castilla-La Mancha,CU,Cuenca,Villarta
Espana,Castilla-La Mancha,CU,Cuenca,Villas De La Ventosa
Espana,Castilla-La Mancha,CU,Cuenca,Villaverde Y Pasaconsol
Espana,Castilla-La Mancha,CU,Cuenca,Villora
Espana,Castilla-La Mancha,CU,Cuenca,Vindel
Espana,Castilla-La Mancha,CU,Cuenca,Yemeda
Espana,Castilla-La Mancha,CU,Cuenca,Zafra De Zancara
Espana,Castilla-La Mancha,CU,Cuenca,Zafrilla
Espana,Castilla-La Mancha,CU,Cuenca,Zarza De Tajo
Espana,Castilla-La Mancha,CU,Cuenca,Zarzuela
Espana,Castilla-La Mancha,GU,Guadalajara,Abanades
Espana,Castilla-La Mancha,GU,Guadalajara,Ablanque
Espana,Castilla-La Mancha,GU,Guadalajara,Adobes
Espana,Castilla-La Mancha,GU,Guadalajara,Alaminos
Espana,Castilla-La Mancha,GU,Guadalajara,Alarilla
Espana,Castilla-La Mancha,GU,Guadalajara,Albalate De Zorita
Espana,Castilla-La Mancha,GU,Guadalajara,Albares
Espana,Castilla-La Mancha,GU,Guadalajara,Albendiego
Espana,Castilla-La Mancha,GU,Guadalajara,Alcocer
Espana,Castilla-La Mancha,GU,Guadalajara,Alcolea De Las Penas
Espana,Castilla-La Mancha,GU,Guadalajara,Alcolea Del Pinar
Espana,Castilla-La Mancha,GU,Guadalajara,Alcoroches
Espana,Castilla-La Mancha,GU,Guadalajara,Aldeanueva De Guadalajara
Espana,Castilla-La Mancha,GU,Guadalajara,Algar De Mesa
Espana,Castilla-La Mancha,GU,Guadalajara,Algora
Espana,Castilla-La Mancha,GU,Guadalajara,Alhondiga
Espana,Castilla-La Mancha,GU,Guadalajara,Alique
Espana,Castilla-La Mancha,GU,Guadalajara,Almadrones
Espana,Castilla-La Mancha,GU,Guadalajara,Almoguera
Espana,Castilla-La Mancha,GU,Guadalajara,Almonacid De Zorita
Espana,Castilla-La Mancha,GU,Guadalajara,Alocen
Espana,Castilla-La Mancha,GU,Guadalajara,Alovera
Espana,Castilla-La Mancha,GU,Guadalajara,Alustante
Espana,Castilla-La Mancha,GU,Guadalajara,Angon
Espana,Castilla-La Mancha,GU,Guadalajara,Anguita
Espana,Castilla-La Mancha,GU,Guadalajara,Anquela Del Ducado
Espana,Castilla-La Mancha,GU,Guadalajara,Anquela Del Pedregal
Espana,Castilla-La Mancha,GU,Guadalajara,Aranzueque
Espana,Castilla-La Mancha,GU,Guadalajara,Arbancon
Espana,Castilla-La Mancha,GU,Guadalajara,Arbeteta
Espana,Castilla-La Mancha,GU,Guadalajara,Argecilla
Espana,Castilla-La Mancha,GU,Guadalajara,Armallones
Espana,Castilla-La Mancha,GU,Guadalajara,Armuna De Tajuna
Espana,Castilla-La Mancha,GU,Guadalajara,Arroyo De Las Fraguas
Espana,Castilla-La Mancha,GU,Guadalajara,Atanzon
Espana,Castilla-La Mancha,GU,Guadalajara,Atienza
Espana,Castilla-La Mancha,GU,Guadalajara,Aunon
Espana,Castilla-La Mancha,GU,Guadalajara,Azuqueca De Henares
Espana,Castilla-La Mancha,GU,Guadalajara,Baides
Espana,Castilla-La Mancha,GU,Guadalajara,Banos De Tajo
Espana,Castilla-La Mancha,GU,Guadalajara,Banuelos
Espana,Castilla-La Mancha,GU,Guadalajara,Barriopedro
Espana,Castilla-La Mancha,GU,Guadalajara,Berninches
Espana,Castilla-La Mancha,GU,Guadalajara,Brihuega
Espana,Castilla-La Mancha,GU,Guadalajara,Budia
Espana,Castilla-La Mancha,GU,Guadalajara,Bujalaro
Espana,Castilla-La Mancha,GU,Guadalajara,Bustares
Espana,Castilla-La Mancha,GU,Guadalajara,Cabanillas Del Campo
Espana,Castilla-La Mancha,GU,Guadalajara,Campillo De Duenas
Espana,Castilla-La Mancha,GU,Guadalajara,Campillo De Ranas
Espana,Castilla-La Mancha,GU,Guadalajara,Campisabalos
Espana,Castilla-La Mancha,GU,Guadalajara,Canizar
Espana,Castilla-La Mancha,GU,Guadalajara,Canredondo
Espana,Castilla-La Mancha,GU,Guadalajara,Cantalojas
Espana,Castilla-La Mancha,GU,Guadalajara,Casa De Uceda
Espana,Castilla-La Mancha,GU,Guadalajara,Casas De San Galindo
Espana,Castilla-La Mancha,GU,Guadalajara,Caspuenas
Espana,Castilla-La Mancha,GU,Guadalajara,Castejon De Henares
Espana,Castilla-La Mancha,GU,Guadalajara,Castellar De La Muela
Espana,Castilla-La Mancha,GU,Guadalajara,Castilforte
Espana,Castilla-La Mancha,GU,Guadalajara,Castilnuevo
Espana,Castilla-La Mancha,GU,Guadalajara,Cendejas De Enmedio
Espana,Castilla-La Mancha,GU,Guadalajara,Cendejas De La Torre
Espana,Castilla-La Mancha,GU,Guadalajara,Centenera (Gu)
Espana,Castilla-La Mancha,GU,Guadalajara,Checa
Espana,Castilla-La Mancha,GU,Guadalajara,Chequilla
Espana,Castilla-La Mancha,GU,Guadalajara,Chillaron Del Rey
Espana,Castilla-La Mancha,GU,Guadalajara,Chiloeches
